route_number,stop_index,stop_name,hour,minutes
315,38,მიხეილ წინამძღვრიშვილის ქუჩა - [813],21,05 20 35 50
315,38,მიხეილ წინამძღვრიშვილის ქუჩა - [813],22,05 20 35 50
315,38,მიხეილ წინამძღვრიშვილის ქუჩა - [813],23,05 20 50
315,39,თევდორე მღვდლის ქუჩა - [4336],6,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],7,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],8,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],9,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],10,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],11,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],12,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],13,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],14,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],15,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],16,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],17,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],18,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],19,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],20,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],21,00 10 20 30 40 50
315,39,თევდორე მღვდლის ქუჩა - [4336],22,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],6,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],7,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],8,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],9,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],10,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],11,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],12,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],13,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],14,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],15,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],16,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],17,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],18,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],19,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],20,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],21,00 10 20 30 40 50
315,40,სადგურის მოედანი - [3076],22,00 10 20 30 40 50
320,1,საავადმყოფოების კომპლექსი - [2293],7,24 33 42 51
320,1,საავადმყოფოების კომპლექსი - [2293],8,00 09 18 27 36 45 54
320,1,საავადმყოფოების კომპლექსი - [2293],9,03 12 21 30 39 48 57
320,1,საავადმყოფოების კომპლექსი - [2293],10,06 15 24 33 42 51
320,1,საავადმყოფოების კომპლექსი - [2293],11,00 09 18 27 36 45 54
320,1,საავადმყოფოების კომპლექსი - [2293],12,03 12 21 30 39 48 57
320,1,საავადმყოფოების კომპლექსი - [2293],13,06 15 24 33 42 51
320,1,საავადმყოფოების კომპლექსი - [2293],14,00 09 18 27 36 45 54
320,1,საავადმყოფოების კომპლექსი - [2293],15,03 12 21 30 39 48 57
320,1,საავადმყოფოების კომპლექსი - [2293],16,06 15 24 33 42 51
320,1,საავადმყოფოების კომპლექსი - [2293],17,00 09 18 27 36 45 54
320,1,საავადმყოფოების კომპლექსი - [2293],18,03 12 21 30 39 48 57
320,1,საავადმყოფოების კომპლექსი - [2293],19,06 15 24 33 42 51
320,1,საავადმყოფოების კომპლექსი - [2293],20,00 09 18 27 36 45 54
320,1,საავადმყოფოების კომპლექსი - [2293],21,03 12 21 30 39 48 57
320,1,საავადმყოფოების კომპლექსი - [2293],22,06 33
320,1,საავადმყოფოების კომპლექსი - [2293],23,00
320,2,ინფექციური საავადმყოფო - [893],7,26 35 44 53
320,2,ინფექციური საავადმყოფო - [893],8,02 11 20 29 38 47 56
320,2,ინფექციური საავადმყოფო - [893],9,05 14 23 32 41 50 59
320,2,ინფექციური საავადმყოფო - [893],10,08 17 26 35 44 53
320,2,ინფექციური საავადმყოფო - [893],11,02 11 20 29 38 47 56
320,2,ინფექციური საავადმყოფო - [893],12,05 14 23 32 41 50 59
320,2,ინფექციური საავადმყოფო - [893],13,08 17 26 35 44 53
320,2,ინფექციური საავადმყოფო - [893],14,02 11 20 29 38 47 56
320,2,ინფექციური საავადმყოფო - [893],15,05 14 23 32 41 50 59
320,2,ინფექციური საავადმყოფო - [893],16,08 17 26 35 44 53
320,2,ინფექციური საავადმყოფო - [893],17,02 11 20 29 38 47 56
320,2,ინფექციური საავადმყოფო - [893],18,05 14 23 32 41 50 59
320,2,ინფექციური საავადმყოფო - [893],19,08 17 26 35 44 53
320,2,ინფექციური საავადმყოფო - [893],20,02 11 20 29 38 47 56
320,2,ინფექციური საავადმყოფო - [893],21,05 14 23 32 41 50 59
320,2,ინფექციური საავადმყოფო - [893],22,08 35
320,2,ინფექციური საავადმყოფო - [893],23,02
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],7,28 37 46 55
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],8,04 13 22 31 40 49 58
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],9,07 16 25 34 43 52
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],10,01 10 19 28 37 46 55
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],11,04 13 22 31 40 49 58
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],12,07 16 25 34 43 52
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],13,01 10 19 28 37 46 55
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],14,04 13 22 31 40 49 58
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],15,07 16 25 34 43 52
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],16,01 10 19 28 37 46 55
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],17,04 13 22 31 40 49 58
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],18,07 16 25 34 43 52
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],19,01 10 19 28 37 46 55
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],20,04 13 22 31 40 49 58
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],21,07 16 25 34 43 52
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],22,01 10 37
320,3,კონსტანტინე ჩაჩავას ქუჩა - [894],23,04
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],7,30 39 48 57
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],8,06 15 24 33 42 51
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],9,00 09 18 27 36 45 54
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],10,03 12 21 30 39 48 57
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],11,06 15 24 33 42 51
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],12,00 09 18 27 36 45 54
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],13,03 12 21 30 39 48 57
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],14,06 15 24 33 42 51
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],15,00 09 18 27 36 45 54
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],16,03 12 21 30 39 48 57
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],17,06 15 24 33 42 51
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],18,00 09 18 27 36 45 54
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],19,03 12 21 30 39 48 57
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],20,06 15 24 33 42 51
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],21,00 09 18 27 36 45 54
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],22,03 12 39
320,4,მიხეილ ჭიაურელის ქუჩა - [2248],23,06
320,5,ესმა ონიანის ქუჩა - [900],7,32 41 50 59
320,5,ესმა ონიანის ქუჩა - [900],8,08 17 26 35 44 53
320,5,ესმა ონიანის ქუჩა - [900],9,02 11 20 29 38 47 56
320,5,ესმა ონიანის ქუჩა - [900],10,05 14 23 32 41 50 59
320,5,ესმა ონიანის ქუჩა - [900],11,08 17 26 35 44 53
320,5,ესმა ონიანის ქუჩა - [900],12,02 11 20 29 38 47 56
320,5,ესმა ონიანის ქუჩა - [900],13,05 14 23 32 41 50 59
320,5,ესმა ონიანის ქუჩა - [900],14,08 17 26 35 44 53
320,5,ესმა ონიანის ქუჩა - [900],15,02 11 20 29 38 47 56
320,5,ესმა ონიანის ქუჩა - [900],16,05 14 23 32 41 50 59
320,5,ესმა ონიანის ქუჩა - [900],17,08 17 26 35 44 53
320,5,ესმა ონიანის ქუჩა - [900],18,02 11 20 29 38 47 56
320,5,ესმა ონიანის ქუჩა - [900],19,05 14 23 32 41 50 59
320,5,ესმა ონიანის ქუჩა - [900],20,08 17 26 35 44 53
320,5,ესმა ონიანის ქუჩა - [900],21,02 11 20 29 38 47 56
320,5,ესმა ონიანის ქუჩა - [900],22,05 14 41
320,5,ესმა ონიანის ქუჩა - [900],23,08
320,6,დიღმის ტყეპარკი - [3299],7,34 43 52
320,6,დიღმის ტყეპარკი - [3299],8,01 10 19 28 37 46 55
320,6,დიღმის ტყეპარკი - [3299],9,04 13 22 31 40 49 58
320,6,დიღმის ტყეპარკი - [3299],10,07 16 25 34 43 52
320,6,დიღმის ტყეპარკი - [3299],11,01 10 19 28 37 46 55
320,6,დიღმის ტყეპარკი - [3299],12,04 13 22 31 40 49 58
320,6,დიღმის ტყეპარკი - [3299],13,07 16 25 34 43 52
320,6,დიღმის ტყეპარკი - [3299],14,01 10 19 28 37 46 55
320,6,დიღმის ტყეპარკი - [3299],15,04 13 22 31 40 49 58
320,6,დიღმის ტყეპარკი - [3299],16,07 16 25 34 43 52
320,6,დიღმის ტყეპარკი - [3299],17,01 10 19 28 37 46 55
320,6,დიღმის ტყეპარკი - [3299],18,04 13 22 31 40 49 58
320,6,დიღმის ტყეპარკი - [3299],19,07 16 25 34 43 52
320,6,დიღმის ტყეპარკი - [3299],20,01 10 19 28 37 46 55
320,6,დიღმის ტყეპარკი - [3299],21,04 13 22 31 40 49 58
320,6,დიღმის ტყეპარკი - [3299],22,07 16 43
320,6,დიღმის ტყეპარკი - [3299],23,10
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],7,37 46 55
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],8,04 13 22 31 40 49 58
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],9,07 16 25 34 43 52
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],10,01 10 19 28 37 46 55
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],11,04 13 22 31 40 49 58
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],12,07 16 25 34 43 52
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],13,01 10 19 28 37 46 55
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],14,04 13 22 31 40 49 58
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],15,07 16 25 34 43 52
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],16,01 10 19 28 37 46 55
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],17,04 13 22 31 40 49 58
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],18,07 16 25 34 43 52
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],19,01 10 19 28 37 46 55
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],20,04 13 22 31 40 49 58
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],21,07 16 25 34 43 52
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],22,01 10 19 46
320,7,რობერტ ბარძიმაშვილის ქუჩა - [1268],23,13
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],7,38 47 56
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],8,05 14 23 32 41 50 59
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],9,08 17 26 35 44 53
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],10,02 11 20 29 38 47 56
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],11,05 14 23 32 41 50 59
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],12,08 17 26 35 44 53
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],13,02 11 20 29 38 47 56
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],14,05 14 23 32 41 50 59
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],15,08 17 26 35 44 53
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],16,02 11 20 29 38 47 56
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],17,05 14 23 32 41 50 59
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],18,08 17 26 35 44 53
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],19,02 11 20 29 38 47 56
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],20,05 14 23 32 41 50 59
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],21,08 17 26 35 44 53
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],22,02 11 20 47
320,8,ბორის პაიჭაძის ქუჩა #14 - [1269],23,14
320,9,ნოდარ ახალკაცის ქუჩა - [2095],7,39 48 57
320,9,ნოდარ ახალკაცის ქუჩა - [2095],8,06 15 24 33 42 51
320,9,ნოდარ ახალკაცის ქუჩა - [2095],9,00 09 18 27 36 45 54
320,9,ნოდარ ახალკაცის ქუჩა - [2095],10,03 12 21 30 39 48 57
320,9,ნოდარ ახალკაცის ქუჩა - [2095],11,06 15 24 33 42 51
320,9,ნოდარ ახალკაცის ქუჩა - [2095],12,00 09 18 27 36 45 54
320,9,ნოდარ ახალკაცის ქუჩა - [2095],13,03 12 21 30 39 48 57
320,9,ნოდარ ახალკაცის ქუჩა - [2095],14,06 15 24 33 42 51
320,9,ნოდარ ახალკაცის ქუჩა - [2095],15,00 09 18 27 36 45 54
320,9,ნოდარ ახალკაცის ქუჩა - [2095],16,03 12 21 30 39 48 57
320,9,ნოდარ ახალკაცის ქუჩა - [2095],17,06 15 24 33 42 51
320,9,ნოდარ ახალკაცის ქუჩა - [2095],18,00 09 18 27 36 45 54
320,9,ნოდარ ახალკაცის ქუჩა - [2095],19,03 12 21 30 39 48 57
320,9,ნოდარ ახალკაცის ქუჩა - [2095],20,06 15 24 33 42 51
320,9,ნოდარ ახალკაცის ქუჩა - [2095],21,00 09 18 27 36 45 54
320,9,ნოდარ ახალკაცის ქუჩა - [2095],22,03 12 21 48
320,9,ნოდარ ახალკაცის ქუჩა - [2095],23,15
320,10,13 მაისის სკვერი - [897],7,40 49 58
320,10,13 მაისის სკვერი - [897],8,07 16 25 34 43 52
320,10,13 მაისის სკვერი - [897],9,01 10 19 28 37 46 55
320,10,13 მაისის სკვერი - [897],10,04 13 22 31 40 49 58
320,10,13 მაისის სკვერი - [897],11,07 16 25 34 43 52
320,10,13 მაისის სკვერი - [897],12,01 10 19 28 37 46 55
320,10,13 მაისის სკვერი - [897],13,04 13 22 31 40 49 58
320,10,13 მაისის სკვერი - [897],14,07 16 25 34 43 52
320,10,13 მაისის სკვერი - [897],15,01 10 19 28 37 46 55
320,10,13 მაისის სკვერი - [897],16,04 13 22 31 40 49 58
320,10,13 მაისის სკვერი - [897],17,07 16 25 34 43 52
320,10,13 მაისის სკვერი - [897],18,01 10 19 28 37 46 55
320,10,13 მაისის სკვერი - [897],19,04 13 22 31 40 49 58
320,10,13 მაისის სკვერი - [897],20,07 16 25 34 43 52
320,10,13 მაისის სკვერი - [897],21,01 10 19 28 37 46 55
320,10,13 მაისის სკვერი - [897],22,04 13 22 49
320,10,13 მაისის სკვერი - [897],23,16
320,11,შოთა შალიკაშვილის ხიდი - [898],7,40 49 58
320,11,შოთა შალიკაშვილის ხიდი - [898],8,07 16 25 34 43 52
320,11,შოთა შალიკაშვილის ხიდი - [898],9,01 10 19 28 37 46 55
320,11,შოთა შალიკაშვილის ხიდი - [898],10,04 13 22 31 40 49 58
320,11,შოთა შალიკაშვილის ხიდი - [898],11,07 16 25 34 43 52
320,11,შოთა შალიკაშვილის ხიდი - [898],12,01 10 19 28 37 46 55
320,11,შოთა შალიკაშვილის ხიდი - [898],13,04 13 22 31 40 49 58
320,11,შოთა შალიკაშვილის ხიდი - [898],14,07 16 25 34 43 52
320,11,შოთა შალიკაშვილის ხიდი - [898],15,01 10 19 28 37 46 55
320,11,შოთა შალიკაშვილის ხიდი - [898],16,04 13 22 31 40 49 58
320,11,შოთა შალიკაშვილის ხიდი - [898],17,07 16 25 34 43 52
320,11,შოთა შალიკაშვილის ხიდი - [898],18,01 10 19 28 37 46 55
320,11,შოთა შალიკაშვილის ხიდი - [898],19,04 13 22 31 40 49 58
320,11,შოთა შალიკაშვილის ხიდი - [898],20,07 16 25 34 43 52
320,11,შოთა შალიკაშვილის ხიდი - [898],21,01 10 19 28 37 46 55
320,11,შოთა შალიკაშვილის ხიდი - [898],22,04 13 22 49
320,11,შოთა შალიკაშვილის ხიდი - [898],23,16
320,12,"მ/ს ""დიდუბე"" - [4598]",7,42 51
320,12,"მ/ს ""დიდუბე"" - [4598]",8,00 09 18 27 36 45 54
320,12,"მ/ს ""დიდუბე"" - [4598]",9,03 12 21 30 39 48 57
320,12,"მ/ს ""დიდუბე"" - [4598]",10,06 15 24 33 42 51
320,12,"მ/ს ""დიდუბე"" - [4598]",11,00 09 18 27 36 45 54
320,12,"მ/ს ""დიდუბე"" - [4598]",12,03 12 21 30 39 48 57
320,12,"მ/ს ""დიდუბე"" - [4598]",13,06 15 24 33 42 51
320,12,"მ/ს ""დიდუბე"" - [4598]",14,00 09 18 27 36 45 54
320,12,"მ/ს ""დიდუბე"" - [4598]",15,03 12 21 30 39 48 57
320,12,"მ/ს ""დიდუბე"" - [4598]",16,06 15 24 33 42 51
320,12,"მ/ს ""დიდუბე"" - [4598]",17,00 09 18 27 36 45 54
320,12,"მ/ს ""დიდუბე"" - [4598]",18,03 12 21 30 39 48 57
320,12,"მ/ს ""დიდუბე"" - [4598]",19,06 15 24 33 42 51
320,12,"მ/ს ""დიდუბე"" - [4598]",20,00 09 18 27 36 45 54
320,12,"მ/ს ""დიდუბე"" - [4598]",21,03 12 21 30 39 48 57
320,12,"მ/ს ""დიდუბე"" - [4598]",22,06 15 24 51
320,12,"მ/ს ""დიდუბე"" - [4598]",23,18
320,13,წყალტუბოს ქუჩა - [4596],7,43 52
320,13,წყალტუბოს ქუჩა - [4596],8,01 10 19 28 37 46 55
320,13,წყალტუბოს ქუჩა - [4596],9,04 13 22 31 40 49 58
320,13,წყალტუბოს ქუჩა - [4596],10,07 16 25 34 43 52
320,13,წყალტუბოს ქუჩა - [4596],11,01 10 19 28 37 46 55
320,13,წყალტუბოს ქუჩა - [4596],12,04 13 22 31 40 49 58
320,13,წყალტუბოს ქუჩა - [4596],13,07 16 25 34 43 52
320,13,წყალტუბოს ქუჩა - [4596],14,01 10 19 28 37 46 55
320,13,წყალტუბოს ქუჩა - [4596],15,04 13 22 31 40 49 58
320,13,წყალტუბოს ქუჩა - [4596],16,07 16 25 34 43 52
320,13,წყალტუბოს ქუჩა - [4596],17,01 10 19 28 37 46 55
320,13,წყალტუბოს ქუჩა - [4596],18,04 13 22 31 40 49 58
320,13,წყალტუბოს ქუჩა - [4596],19,07 16 25 34 43 52
320,13,წყალტუბოს ქუჩა - [4596],20,01 10 19 28 37 46 55
320,13,წყალტუბოს ქუჩა - [4596],21,04 13 22 31 40 49 58
320,13,წყალტუბოს ქუჩა - [4596],22,07 16 25 52
320,13,წყალტუბოს ქუჩა - [4596],23,19
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],7,44 53
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],8,02 11 20 29 38 47 56
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],9,05 14 23 32 41 50 59
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],10,08 17 26 35 44 53
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],11,02 11 20 29 38 47 56
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],12,05 14 23 32 41 50 59
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],13,08 17 26 35 44 53
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],14,02 11 20 29 38 47 56
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],15,05 14 23 32 41 50 59
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],16,08 17 26 35 44 53
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],17,02 11 20 29 38 47 56
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],18,05 14 23 32 41 50 59
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],19,08 17 26 35 44 53
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],20,02 11 20 29 38 47 56
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],21,05 14 23 32 41 50 59
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],22,08 17 26 53
320,14,კონსტანტინე სტანისლავსკის ქუჩა - [4594],23,20
320,15,ეროვნული სკრინინგ ცენტრი - [4592],7,46 55
320,15,ეროვნული სკრინინგ ცენტრი - [4592],8,04 13 22 31 40 49 58
320,15,ეროვნული სკრინინგ ცენტრი - [4592],9,07 16 25 34 43 52
320,15,ეროვნული სკრინინგ ცენტრი - [4592],10,01 10 19 28 37 46 55
320,15,ეროვნული სკრინინგ ცენტრი - [4592],11,04 13 22 31 40 49 58
320,15,ეროვნული სკრინინგ ცენტრი - [4592],12,07 16 25 34 43 52
320,15,ეროვნული სკრინინგ ცენტრი - [4592],13,01 10 19 28 37 46 55
320,15,ეროვნული სკრინინგ ცენტრი - [4592],14,04 13 22 31 40 49 58
320,15,ეროვნული სკრინინგ ცენტრი - [4592],15,07 16 25 34 43 52
320,15,ეროვნული სკრინინგ ცენტრი - [4592],16,01 10 19 28 37 46 55
320,15,ეროვნული სკრინინგ ცენტრი - [4592],17,04 13 22 31 40 49 58
320,15,ეროვნული სკრინინგ ცენტრი - [4592],18,07 16 25 34 43 52
320,15,ეროვნული სკრინინგ ცენტრი - [4592],19,01 10 19 28 37 46 55
320,15,ეროვნული სკრინინგ ცენტრი - [4592],20,04 13 22 31 40 49 58
320,15,ეროვნული სკრინინგ ცენტრი - [4592],21,07 16 25 34 43 52
320,15,ეროვნული სკრინინგ ცენტრი - [4592],22,01 10 19 28 55
320,15,ეროვნული სკრინინგ ცენტრი - [4592],23,22
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],7,48 57
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],8,06 15 24 33 42 51
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],9,00 09 18 27 36 45 54
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],10,03 12 21 30 39 48 57
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],11,06 15 24 33 42 51
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],12,00 09 18 27 36 45 54
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],13,03 12 21 30 39 48 57
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],14,06 15 24 33 42 51
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],15,00 09 18 27 36 45 54
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],16,03 12 21 30 39 48 57
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],17,06 15 24 33 42 51
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],18,00 09 18 27 36 45 54
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],19,03 12 21 30 39 48 57
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],20,06 15 24 33 42 51
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],21,00 09 18 27 36 45 54
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],22,03 12 21 30 57
320,16,რაჟდენ გვეტაძის ქუჩა - [4590],23,24
320,17,"მ/ს ""წერეთელი"" - [4588]",7,50 59
320,17,"მ/ს ""წერეთელი"" - [4588]",8,08 17 26 35 44 53
320,17,"მ/ს ""წერეთელი"" - [4588]",9,02 11 20 29 38 47 56
320,17,"მ/ს ""წერეთელი"" - [4588]",10,05 14 23 32 41 50 59
320,17,"მ/ს ""წერეთელი"" - [4588]",11,08 17 26 35 44 53
320,17,"მ/ს ""წერეთელი"" - [4588]",12,02 11 20 29 38 47 56
320,17,"მ/ს ""წერეთელი"" - [4588]",13,05 14 23 32 41 50 59
320,17,"მ/ს ""წერეთელი"" - [4588]",14,08 17 26 35 44 53
320,17,"მ/ს ""წერეთელი"" - [4588]",15,02 11 20 29 38 47 56
320,17,"მ/ს ""წერეთელი"" - [4588]",16,05 14 23 32 41 50 59
320,17,"მ/ს ""წერეთელი"" - [4588]",17,08 17 26 35 44 53
320,17,"მ/ს ""წერეთელი"" - [4588]",18,02 11 20 29 38 47 56
320,17,"მ/ს ""წერეთელი"" - [4588]",19,05 14 23 32 41 50 59
320,17,"მ/ს ""წერეთელი"" - [4588]",20,08 17 26 35 44 53
320,17,"მ/ს ""წერეთელი"" - [4588]",21,02 11 20 29 38 47 56
320,17,"მ/ს ""წერეთელი"" - [4588]",22,05 14 23 32 59
320,17,"მ/ს ""წერეთელი"" - [4588]",23,26
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],7,52
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],8,01 10 19 28 37 46 55
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],9,04 13 22 31 40 49 58
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],10,07 16 25 34 43 52
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],11,01 10 19 28 37 46 55
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],12,04 13 22 31 40 49 58
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],13,07 16 25 34 43 52
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],14,01 10 19 28 37 46 55
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],15,04 13 22 31 40 49 58
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],16,07 16 25 34 43 52
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],17,01 10 19 28 37 46 55
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],18,04 13 22 31 40 49 58
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],19,07 16 25 34 43 52
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],20,01 10 19 28 37 46 55
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],21,04 13 22 31 40 49 58
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],22,07 16 25 34
320,18,ბორის პაიჭაძის ეროვნული სტადიონი - [4586],23,01 28
320,19,მე-#18 საჯარო სკოლა - [912],7,54
320,19,მე-#18 საჯარო სკოლა - [912],8,03 12 21 30 39 48 57
320,19,მე-#18 საჯარო სკოლა - [912],9,06 15 24 33 42 51
320,19,მე-#18 საჯარო სკოლა - [912],10,00 09 18 27 36 45 54
